Date,Time,Bar,Wind_Dir,Wind_Speed,Outdoor_Temperature,Outdoor_Humidity,Outdoor_PM2.5,Indoor_PC0.1,Wind_Dir_Degree
17/01/2025,01:00,1011.675,---,0.0,24.2865669525,91.9764281625,10.5562857225,230107.795725,0.0
17/01/2025,01:20,1011.45,---,0.0,23.953645655000003,93.222503215,10.405706506249999,242896.9906,
17/01/2025,01:40,1011.275,NE,0.0,23.8798511625,93.26325187500001,11.4361377325,233594.548725,45.0
17/01/2025,02:00,1010.975,---,0.0,24.030502725,92.6914491325,10.28600309375,226442.006275,202.5
17/01/2025,02:20,1010.7,---,0.0,23.745554045,93.31317150999999,10.12477388925,227339.08049999998,247.5
17/01/2025,02:40,1010.4,---,0.0,23.66359241,93.51570397500001,9.9929784165,221965.5433,
17/01/2025,03:00,1010.025,---,0.0,23.764653815,92.7757958075,9.71232738025,207431.14382499998,
17/01/2025,03:20,1009.775,---,0.0,23.8045283025,92.5043277875,9.52509401875,216676.5216,
17/01/2025,03:40,1009.725,---,0.4,23.93843966,93.40880195,9.537011334,211778.1666,45.0
17/01/2025,04:00,1009.6,---,0.8,23.993484825,93.36826817,11.07525335,225708.31175,300.0
17/01/2025,04:20,1009.55,---,0.0,23.934856465,92.7714523925,10.461600523000001,224067.018125,292.5
17/01/2025,04:40,1009.5,---,0.0,23.925466025,92.54561569,9.88503922925,231021.867275,292.5
17/01/2025,05:00,1009.6,---,0.0,24.048301885,92.551037735,10.30587510825,227669.98037499998,
17/01/2025,05:20,1009.55,---,0.0,23.995794085,92.3154646075,11.21938418,239914.816475,292.5
17/01/2025,05:40,1009.425,---,0.0,23.6975306175,93.1747725925,19.3950130725,286651.265875,292.5
17/01/2025,06:00,1009.425,---,0.0,23.6143091225,93.18703858750001,15.2521719125,308654.949725,
17/01/2025,06:20,1009.75,WNW,0.0,23.774482194999997,93.2156901675,12.950247865,287093.30799999996,292.5
17/01/2025,06:40,1010.175,---,0.0,23.85649244,92.47579819,12.730806915,245348.62685,292.5
17/01/2025,07:00,1010.425,---,0.0,23.8214551175,92.72182104000001,11.9423381175,223270.41805,292.5
17/01/2025,07:20,1010.675,---,0.0,24.039880125,92.5467005975,15.106084777500001,289130.7902,292.5
17/01/2025,07:40,1010.9,---,0.0,24.643889594999997,91.58842236000001,11.647880015,250119.155875,
17/01/2025,08:00,1011.05,WNW,0.0,25.2586528275,90.670203875,13.37347447,245873.875375,292.5
17/01/2025,08:20,1011.125,W,1.2000000000000002,26.1149537575,87.2939573975,13.2802169175,282783.30107499997,281.25
17/01/2025,08:40,1011.25,NW,0.8,26.239638135,86.3664614475,12.778039625,289612.781975,298.125
17/01/2025,09:00,1011.475,W,2.0,26.936755050000002,83.4866247275,14.48577761,296195.631175,286.875
17/01/2025,09:20,1011.625,W,2.0,27.418133475,81.89633288499999,14.96626001,314349.742925,292.5
17/01/2025,09:40,1011.375,NE,2.8000000000000003,28.518915505000002,78.4387698875,16.34569196,331791.153675,95.625
17/01/2025,10:00,1011.375,NNE,3.5999999999999996,28.232081605,79.89991354,15.3638403475,355531.87717500003,22.5
17/01/2025,10:20,1011.3499999999999,NNE,6.0,27.3110428075,81.2998385975,19.619471945,360746.84935000003,28.125
17/01/2025,10:40,1011.3,NE,5.6,26.71174745,79.4580865675,18.8113752,351018.77722499997,45.0
17/01/2025,11:00,1011.275,ENE,4.8,26.56856068,81.20724122749999,21.2237545975,414183.932225,50.625
17/01/2025,11:20,1011.1500000000001,ESE,6.0,24.561173385,90.0550063,25.5136990225,464009.264325,90.0
17/01/2025,11:40,1011.05,E,4.8,23.7415737275,92.608391415,27.122139025,404668.191575,95.625
17/01/2025,12:00,1010.875,ESE,2.4000000000000004,24.876854055,90.1900230425,22.1136437925,329383.742875,106.875
17/01/2025,12:20,1010.55,NNE,1.2000000000000002,28.4685880825,78.2582648,20.21311105,355918.23835,78.75
17/01/2025,12:40,1010.2,---,0.8,28.9265336175,76.393916125,20.8700449975,411684.733675,45.0
17/01/2025,13:00,1009.925,ENE,0.8,29.41534374,74.9067206325,20.294775125,399649.93475,101.25
17/01/2025,13:20,1009.5,ENE,4.4,29.24398249,72.19326226,17.59445348,353651.7538,56.25
17/01/2025,13:40,1009.125,NE,4.8,29.593402495,71.64208404,17.962844445,371270.985675,56.25
17/01/2025,14:00,1008.825,NE,7.6,29.4209685925,68.41555081499999,19.0487134425,440854.990375,45.0
17/01/2025,14:20,1008.6,NE,5.6,28.0478535075,69.69785729750001,24.6339937275,535862.512825,67.5
17/01/2025,14:40,1008.3499999999999,ENE,5.6,29.621012737500003,67.023996535,24.620761582500002,526782.4081,56.25
17/01/2025,15:00,1008.25,NE,8.0,29.77395068,64.027947055,18.612982305,449029.4774,56.25
17/01/2025,15:20,1008.125,ENE,9.25,30.1233674425,63.57587352,19.2044024575,432273.58574999997,56.25
17/01/2025,15:40,1008.125,NNE,7.2,30.4337920825,63.33048087,20.508643685,609651.115575,45.0
17/01/2025,16:00,1008.1500000000001,NE,8.425,29.889541592500002,65.2311741325,20.3892557975,500938.06055,45.0
17/01/2025,16:20,1007.975,ENE,6.0,29.88619793,66.66659272,21.1124731625,544084.480925,61.875
17/01/2025,16:40,1008.0,E,6.8,29.1853479125,69.55049183,20.535213770000002,459274.76002499997,61.875
17/01/2025,17:00,1007.95,E,5.6,28.450231752500002,71.489259825,12.87147668,303061.068775,90.0
17/01/2025,17:20,1008.05,ENE,4.4,28.1040501075,71.9861908275,13.714093215,302340.875625,78.75
17/01/2025,17:40,1008.275,E,3.6,26.996132075,76.5596226425,13.5818897275,294504.6106,84.375
17/01/2025,18:00,1008.525,E,3.2,26.671952937500002,77.56235381249999,13.8969864275,295708.299,106.875
17/01/2025,18:20,1008.6500000000001,ENE,1.6,26.4977874675,78.9012648975,15.9284629375,325346.621775,78.75
17/01/2025,18:40,1008.8499999999999,NE,0.0,26.488808665,78.4806830075,16.0710245825,335562.030475,56.25
17/01/2025,19:00,1009.0,E,0.0,26.2489257725,80.13733249,17.6107438175,360599.766625,73.125
17/01/2025,19:20,1009.1500000000001,---,0.0,26.133299725,80.119934145,15.9356566075,324684.772375,78.75
17/01/2025,19:40,1009.45,---,0.0,26.023244542500002,80.3012914525,15.0710369325,317779.6396,
17/01/2025,20:00,1009.7,---,0.0,26.04626644,80.8711652125,15.801476337499999,336370.20535,
17/01/2025,20:20,1009.925,---,0.0,25.96085085,81.2532713975,18.271427029999998,361821.5475,
17/01/2025,20:40,1010.15,---,0.0,25.856792452500002,82.937710565,18.166673957500002,373965.701425,
17/01/2025,21:00,1010.4,---,0.0,25.7193122975,84.6019362875,23.0320001225,425899.984025,
17/01/2025,21:20,1010.55,---,0.0,25.4045891975,86.0996076925,37.083046335,549147.2651,
17/01/2025,21:40,1010.625,---,0.0,25.4932075475,86.0354716975,28.628691177500002,582058.891925,
17/01/2025,22:00,1010.6500000000001,---,0.0,25.3527461375,87.0775342275,25.6194549525,561993.0394250001,
17/01/2025,22:20,1010.6500000000001,---,0.0,24.788713242500002,89.9943464025,24.15676807,541322.5418,
17/01/2025,22:40,1010.6500000000001,---,0.0,25.0601294525,88.9797630875,22.6970008075,488988.4065,
17/01/2025,23:00,1010.6,---,0.0,25.149917095,88.424572745,22.7934663425,503294.982025,
17/01/2025,23:20,1010.5,---,0.0,25.327951482499998,87.7859480075,24.4337113025,473406.921725,
17/01/2025,23:40,1010.3249999999999,---,0.0,25.33514337,88.0274628575,23.9658296925,475467.808675,
18/01/2025,00:00,1010.2,---,0.0,24.99660377,89.78490566,21.63260774,496468.1137,
18/01/2025,00:20,1010.2,---,0.0,25.271367214999998,88.5021609425,23.238711355,502936.419125,
18/01/2025,00:40,1010.225,---,0.0,25.4675318875,87.353865365,23.993084177500002,492173.098925,
18/01/2025,01:00,1010.1750000000001,---,0.0,25.2583502275,88.878169365,23.88476746,485321.38615000003,
18/01/2025,01:20,1010.1,---,0.0,25.27180451,87.336278195,22.643334267500002,484230.49485,
18/01/2025,01:40,1010.025,---,0.0,25.2784360575,86.6337355575,21.202297975,441934.593025,
18/01/2025,02:00,1009.975,---,0.0,25.072814655,85.7098879125,19.764258662499998,415080.151,
18/01/2025,02:20,1009.7,---,0.0,24.89724839,86.0293215475,18.8749251475,419407.633175,
18/01/2025,02:40,1009.6,NW,0.4,24.88067278,86.2816440325,20.010096259999997,442891.912175,315.0
18/01/2025,03:00,1009.45,NW,0.0,24.8117495425,86.6844540925,20.814687085,466400.00705,315.0
18/01/2025,03:20,1009.3499999999999,E,0.8,24.788231265,86.4683051575,20.330661075,488173.47835,95.625
18/01/2025,03:40,1009.25,WNW,2.0,24.620740769999998,86.359103015,21.3131793425,491328.997575,303.75
18/01/2025,04:00,1009.225,NW,2.0,24.5829931375,85.281313605,20.9121895775,498560.430475,241.875
18/01/2025,04:20,1009.1750000000001,NW,2.0,24.6785870325,84.13769471,22.135419275,552495.3399,303.75
18/01/2025,04:40,1009.3,WNW,2.0,24.5574814175,84.69305102999999,23.3380173025,539653.5828750001,315.0
18/01/2025,05:00,1009.525,WNW,2.0,24.4204557925,85.03735551,23.678231172500002,557159.408425,309.375
18/01/2025,05:20,1009.575,NW,1.2000000000000002,24.4166657325,84.37250608,24.752529955,587491.995025,322.5
18/01/2025,05:40,1009.6500000000001,WNW,1.6,24.4932281175,83.6100496525,27.109883255,578034.181175,315.0
18/01/2025,06:00,1009.75,WNW,1.2000000000000002,24.621803095,83.5273755125,26.1063101325,582045.52,292.5
18/01/2025,06:20,1009.875,WNW,0.4,24.646303375,83.32918463749999,25.3214206575,592609.537275,292.5
18/01/2025,06:40,1010.325,WNW,0.4,24.6404681525,84.2901170375,24.9684298375,605384.646675,292.5
18/01/2025,07:00,1010.5,NW,0.8,24.4507327275,85.751633565,25.201935555,601386.2546999999,285.0
18/01/2025,07:20,1010.775,W,1.2000000000000002,24.643219655,84.414300845,25.1451671225,596938.60225,281.25
18/01/2025,07:40,1011.05,---,0.0,25.009700665,83.07157611,24.84708195,594425.85775,270.0
18/01/2025,08:00,1011.2,---,0.0,25.466842385,81.86600358,24.942765095,588660.6709,
18/01/2025,08:20,1011.275,NW,0.8,26.2504004625,77.4755019275,24.775611615000003,579279.7959,292.5
18/01/2025,08:40,1011.3499999999999,WNW,2.8000000000000003,26.91775443,74.4443174675,28.8452723975,615788.13185,298.125
18/01/2025,09:00,1011.475,NE,2.8000000000000003,27.5109433925,72.1062264125,31.29295862,680501.066425,236.25
18/01/2025,09:20,1011.775,WNW,2.4000000000000004,27.955547635000002,69.9908112725,29.9041405575,703315.916025,230.625
18/01/2025,09:40,1011.875,NNE,4.0,28.3537410675,68.34911679,32.144988425,727362.65485,90.0
18/01/2025,10:00,1012.0,WNW,4.0,29.647931907500002,65.066179565,32.5368974175,733570.775325,78.75
18/01/2025,10:20,1012.0,NNW,6.8,29.96745283,63.398113205,29.6779979275,749344.7207,101.25
18/01/2025,10:40,1011.775,NE,6.8,29.416698265,65.4845944425,31.998549515,740900.6014,247.5
18/01/2025,11:00,1011.375,N,8.0,29.5217709175,64.941205205,34.1514209625,753369.9009499999,5.625
18/01/2025,11:20,1011.1750000000001,NE,7.625,29.456731095000002,64.5966112225,35.2521069,767914.935775,101.25
