Date,Time,Bar,Wind_Dir,Wind_Speed,Outdoor_Temperature,Outdoor_Humidity,Outdoor_PM2.5,Indoor_PC0.1,Wind_Dir_Degree
15/01/2025,13:20,1010.05,NNE,13.7,31.08969614,57.3152235,50.35486475,1009261.808,33.75
15/01/2025,13:30,1009.6500000000001,NNE,8.85,30.791506705,57.752562515,48.92985801499999,1001182.39035,33.75
15/01/2025,13:40,1009.5,NNE,12.9,30.26574136,58.92692346,48.255355865,951460.98495,33.75
15/01/2025,13:50,1009.5,NE,12.1,30.666242085,57.84765267,49.638717955000004,931008.64575,33.75
15/01/2025,14:00,1009.5,N,10.5,29.993447475,59.383553074999995,44.993526020000004,915952.6377000001,22.5
15/01/2025,14:10,1009.4,NE,9.7,29.84157789,59.707673305,47.603692515,890236.58635,191.25
15/01/2025,14:20,1009.3499999999999,NNE,9.7,29.88534483,59.19604885,49.83060475,873031.49835,22.5
15/01/2025,14:30,1009.25,NNE,9.65,29.636643929999998,60.38007548,44.092136714999995,847878.61595,22.5
15/01/2025,14:40,1009.1,NW,8.0,29.08478571,62.649407464999996,43.30400285,890285.2584500001,326.25
15/01/2025,14:50,1009.0,NE,8.85,28.648225845,63.928268365,43.055083135000004,878173.771,22.5
15/01/2025,15:00,1008.9,NNE,10.5,28.677951525,64.28782411,43.955588155,865752.8595499999,22.5
15/01/2025,15:10,1009.0,NNE,9.65,28.661783155000002,64.942306705,48.234006355,879820.4958,22.5
15/01/2025,15:30,1008.8,NNE,7.2,28.566971074999998,65.44341216000001,49.35818223,885003.8155,22.5
15/01/2025,15:40,1008.75,NNE,8.85,28.04894024,66.79204715,47.42386966,893789.1939999999,22.5
15/01/2025,15:50,1008.8499999999999,NNE,7.2,28.00119299,67.04970213,50.995393295,909839.1762999999,22.5
15/01/2025,16:00,1008.8,NE,6.4,28.211168205,66.714831585,49.716708895,898335.5117500001,33.75
15/01/2025,16:10,1008.7,NNE,8.85,28.218634425,66.78024362,48.993328195,925239.0764,22.5
15/01/2025,16:20,1008.7,NE,8.0,27.905298674999997,67.976876525,52.684938305,902506.2463,33.75
15/01/2025,16:30,1008.7,NNE,7.2,27.792529135000002,68.684189975,49.261193605,911984.3739499999,22.5
15/01/2025,16:40,1008.7,NNW,8.05,27.57253645,69.34829902999999,51.296339419999995,932842.5845,180.0
15/01/2025,16:50,1008.8499999999999,N,5.6,27.569407820000002,69.98352996,50.89748779,935655.9381,11.25
